State,Year,Month,Registrations,Month_Num,Date
PUDUCHERRY,2023,JUN,4588,6,2023-06-01
PUDUCHERRY,2023,JUL,4824,7,2023-07-01
PUDUCHERRY,2023,AUG,5198,8,2023-08-01
PUDUCHERRY,2023,SEP,4350,9,2023-09-01
PUDUCHERRY,2023,OCT,4835,10,2023-10-01
PUDUCHERRY,2023,NOV,4762,11,2023-11-01
PUDUCHERRY,2023,DEC,3754,12,2023-12-01
PUDUCHERRY,2024,JAN,6465,1,2024-01-01
PUDUCHERRY,2024,FEB,5831,2,2024-02-01
PUDUCHERRY,2024,MAR,5500,3,2024-03-01
PUDUCHERRY,2024,APR,5341,4,2024-04-01
PUDUCHERRY,2024,MAY,5875,5,2024-05-01
PUDUCHERRY,2024,JUN,5343,6,2024-06-01
PUDUCHERRY,2024,JUL,6201,7,2024-07-01
PUDUCHERRY,2024,AUG,5495,8,2024-08-01
PUDUCHERRY,2024,SEP,5372,9,2024-09-01
PUDUCHERRY,2024,OCT,5466,10,2024-10-01
PUDUCHERRY,2024,NOV,4773,11,2024-11-01
PUDUCHERRY,2024,DEC,3803,12,2024-12-01
PUDUCHERRY,2025,JAN,7681,1,2025-01-01
PUDUCHERRY,2025,FEB,5409,2,2025-02-01
PUDUCHERRY,2025,MAR,5622,3,2025-03-01
PUDUCHERRY,2025,APR,6075,4,2025-04-01
PUDUCHERRY,2025,MAY,5722,5,2025-05-01
PUDUCHERRY,2025,JUN,5938,6,2025-06-01
PUDUCHERRY,2025,JUL,6350,7,2025-07-01
PUDUCHERRY,2025,AUG,5333,8,2025-08-01
PUDUCHERRY,2025,SEP,5141,9,2025-09-01
PUDUCHERRY,2025,OCT,7347,10,2025-10-01
PUDUCHERRY,2025,NOV,5781,11,2025-11-01
PUDUCHERRY,2025,DEC,5658,12,2025-12-01
PUDUCHERRY,2026,JAN,9384,1,2026-01-01
PUDUCHERRY,2026,FEB,7115,2,2026-02-01
PUDUCHERRY,2026,MAR,7740,3,2026-03-01
PUDUCHERRY,2026,APR,6882,4,2026-04-01
PUDUCHERRY,2026,MAY,6573,5,2026-05-01
PUDUCHERRY,2026,JUN,8014,6,2026-06-01
PUDUCHERRY,2026,JUL,6512,7,2026-07-01
PUNJAB,2020,JAN,59367,1,2020-01-01
PUNJAB,2020,FEB,58947,2,2020-02-01
PUNJAB,2020,MAR,89901,3,2020-03-01
PUNJAB,2020,APR,1464,4,2020-04-01
PUNJAB,2020,MAY,6588,5,2020-05-01
PUNJAB,2020,JUN,25254,6,2020-06-01
PUNJAB,2020,JUL,37252,7,2020-07-01
PUNJAB,2020,AUG,35774,8,2020-08-01
PUNJAB,2020,SEP,36376,9,2020-09-01
PUNJAB,2020,OCT,45397,10,2020-10-01
PUNJAB,2020,NOV,62555,11,2020-11-01
PUNJAB,2020,DEC,56931,12,2020-12-01
PUNJAB,2021,JAN,48382,1,2021-01-01
PUNJAB,2021,FEB,44743,2,2021-02-01
PUNJAB,2021,MAR,58514,3,2021-03-01
PUNJAB,2021,APR,38454,4,2021-04-01
PUNJAB,2021,MAY,22963,5,2021-05-01
PUNJAB,2021,JUN,34454,6,2021-06-01
PUNJAB,2021,JUL,40478,7,2021-07-01
PUNJAB,2021,AUG,40805,8,2021-08-01
PUNJAB,2021,SEP,36847,9,2021-09-01
PUNJAB,2021,OCT,42215,10,2021-10-01
PUNJAB,2021,NOV,59333,11,2021-11-01
PUNJAB,2021,DEC,51083,12,2021-12-01
PUNJAB,2022,JAN,42707,1,2022-01-01
PUNJAB,2022,FEB,38693,2,2022-02-01
PUNJAB,2022,MAR,47883,3,2022-03-01
PUNJAB,2022,APR,45704,4,2022-04-01
PUNJAB,2022,MAY,45767,5,2022-05-01
PUNJAB,2022,JUN,42255,6,2022-06-01
PUNJAB,2022,JUL,40924,7,2022-07-01
PUNJAB,2022,AUG,46479,8,2022-08-01
PUNJAB,2022,SEP,40059,9,2022-09-01
PUNJAB,2022,OCT,51669,10,2022-10-01
PUNJAB,2022,NOV,60108,11,2022-11-01
PUNJAB,2022,DEC,54073,12,2022-12-01
PUNJAB,2023,JAN,48880,1,2023-01-01
PUNJAB,2023,FEB,51803,2,2023-02-01
PUNJAB,2023,MAR,56086,3,2023-03-01
PUNJAB,2023,APR,43395,4,2023-04-01
PUNJAB,2023,MAY,50067,5,2023-05-01
PUNJAB,2023,JUN,55813,6,2023-06-01
PUNJAB,2023,JUL,48438,7,2023-07-01
PUNJAB,2023,AUG,50704,8,2023-08-01
PUNJAB,2023,SEP,53612,9,2023-09-01
PUNJAB,2023,OCT,50843,10,2023-10-01
PUNJAB,2023,NOV,66945,11,2023-11-01
PUNJAB,2023,DEC,64572,12,2023-12-01
PUNJAB,2024,JAN,54744,1,2024-01-01
PUNJAB,2024,FEB,55954,2,2024-02-01
PUNJAB,2024,MAR,59487,3,2024-03-01
PUNJAB,2024,APR,54455,4,2024-04-01
PUNJAB,2024,MAY,55157,5,2024-05-01
PUNJAB,2024,JUN,45495,6,2024-06-01
PUNJAB,2024,JUL,57059,7,2024-07-01
PUNJAB,2024,AUG,57696,8,2024-08-01
PUNJAB,2024,SEP,47165,9,2024-09-01
PUNJAB,2024,OCT,65865,10,2024-10-01
PUNJAB,2024,NOV,77623,11,2024-11-01
PUNJAB,2024,DEC,75055,12,2024-12-01
PUNJAB,2025,JAN,63936,1,2025-01-01
PUNJAB,2025,FEB,57272,2,2025-02-01
PUNJAB,2025,MAR,61348,3,2025-03-01
PUNJAB,2025,APR,54305,4,2025-04-01
PUNJAB,2025,MAY,57414,5,2025-05-01
PUNJAB,2025,JUN,53894,6,2025-06-01
PUNJAB,2025,JUL,62186,7,2025-07-01
PUNJAB,2025,AUG,55779,8,2025-08-01
PUNJAB,2025,SEP,48904,9,2025-09-01
PUNJAB,2025,OCT,94108,10,2025-10-01
PUNJAB,2025,NOV,122477,11,2025-11-01
PUNJAB,2025,DEC,69998,12,2025-12-01
PUNJAB,2026,JAN,81994,1,2026-01-01
PUNJAB,2026,FEB,69055,2,2026-02-01
PUNJAB,2026,MAR,71515,3,2026-03-01
PUNJAB,2026,APR,72364,4,2026-04-01
PUNJAB,2026,MAY,67105,5,2026-05-01
PUNJAB,2026,JUN,70642,6,2026-06-01
PUNJAB,2026,JUL,62620,7,2026-07-01
RAJASTHAN,2020,JAN,105425,1,2020-01-01
RAJASTHAN,2020,FEB,110698,2,2020-02-01
RAJASTHAN,2020,MAR,172137,3,2020-03-01
RAJASTHAN,2020,APR,33048,4,2020-04-01
RAJASTHAN,2020,MAY,14568,5,2020-05-01
RAJASTHAN,2020,JUN,63861,6,2020-06-01
RAJASTHAN,2020,JUL,87822,7,2020-07-01
RAJASTHAN,2020,AUG,77386,8,2020-08-01
RAJASTHAN,2020,SEP,66497,9,2020-09-01
RAJASTHAN,2020,OCT,88493,10,2020-10-01
RAJASTHAN,2020,NOV,156887,11,2020-11-01
RAJASTHAN,2020,DEC,132873,12,2020-12-01
RAJASTHAN,2021,JAN,89585,1,2021-01-01
RAJASTHAN,2021,FEB,91364,2,2021-02-01
RAJASTHAN,2021,MAR,96294,3,2021-03-01
RAJASTHAN,2021,APR,69548,4,2021-04-01
RAJASTHAN,2021,MAY,24789,5,2021-05-01
RAJASTHAN,2021,JUN,85455,6,2021-06-01
RAJASTHAN,2021,JUL,99232,7,2021-07-01
RAJASTHAN,2021,AUG,81659,8,2021-08-01
RAJASTHAN,2021,SEP,73360,9,2021-09-01
RAJASTHAN,2021,OCT,90889,10,2021-10-01
RAJASTHAN,2021,NOV,172086,11,2021-11-01
RAJASTHAN,2021,DEC,90480,12,2021-12-01
RAJASTHAN,2022,JAN,78768,1,2022-01-01
RAJASTHAN,2022,FEB,86104,2,2022-02-01
RAJASTHAN,2022,MAR,92765,3,2022-03-01
RAJASTHAN,2022,APR,101618,4,2022-04-01
RAJASTHAN,2022,MAY,110235,5,2022-05-01
RAJASTHAN,2022,JUN,90074,6,2022-06-01
RAJASTHAN,2022,JUL,94392,7,2022-07-01
RAJASTHAN,2022,AUG,89290,8,2022-08-01
RAJASTHAN,2022,SEP,82637,9,2022-09-01
RAJASTHAN,2022,OCT,175387,10,2022-10-01
RAJASTHAN,2022,NOV,198297,11,2022-11-01
RAJASTHAN,2022,DEC,89449,12,2022-12-01
RAJASTHAN,2023,JAN,101911,1,2023-01-01
RAJASTHAN,2023,FEB,97489,2,2023-02-01
RAJASTHAN,2023,MAR,128863,3,2023-03-01
RAJASTHAN,2023,APR,100828,4,2023-04-01
RAJASTHAN,2023,MAY,118816,5,2023-05-01
RAJASTHAN,2023,JUN,108096,6,2023-06-01
RAJASTHAN,2023,JUL,113572,7,2023-07-01
RAJASTHAN,2023,AUG,113163,8,2023-08-01
RAJASTHAN,2023,SEP,120184,9,2023-09-01
RAJASTHAN,2023,OCT,149126,10,2023-10-01
RAJASTHAN,2023,NOV,238579,11,2023-11-01
RAJASTHAN,2023,DEC,134876,12,2023-12-01
RAJASTHAN,2024,JAN,125036,1,2024-01-01
RAJASTHAN,2024,FEB,121277,2,2024-02-01
RAJASTHAN,2024,MAR,130339,3,2024-03-01
RAJASTHAN,2024,APR,117082,4,2024-04-01
RAJASTHAN,2024,MAY,125388,5,2024-05-01
RAJASTHAN,2024,JUN,113154,6,2024-06-01
RAJASTHAN,2024,JUL,128407,7,2024-07-01
RAJASTHAN,2024,AUG,125098,8,2024-08-01
RAJASTHAN,2024,SEP,95197,9,2024-09-01
RAJASTHAN,2024,OCT,194530,10,2024-10-01
RAJASTHAN,2024,NOV,288478,11,2024-11-01
RAJASTHAN,2024,DEC,89873,12,2024-12-01
RAJASTHAN,2025,JAN,127781,1,2025-01-01
RAJASTHAN,2025,FEB,102971,2,2025-02-01
RAJASTHAN,2025,MAR,116926,3,2025-03-01
RAJASTHAN,2025,APR,125932,4,2025-04-01
RAJASTHAN,2025,MAY,118906,5,2025-05-01
RAJASTHAN,2025,JUN,108867,6,2025-06-01
RAJASTHAN,2025,JUL,112581,7,2025-07-01
RAJASTHAN,2025,AUG,113111,8,2025-08-01
RAJASTHAN,2025,SEP,107316,9,2025-09-01
RAJASTHAN,2025,OCT,300940,10,2025-10-01
RAJASTHAN,2025,NOV,252723,11,2025-11-01
RAJASTHAN,2025,DEC,100474,12,2025-12-01
RAJASTHAN,2026,JAN,153417,1,2026-01-01
RAJASTHAN,2026,FEB,128083,2,2026-02-01
RAJASTHAN,2026,MAR,159960,3,2026-03-01
RAJASTHAN,2026,APR,150818,4,2026-04-01
RAJASTHAN,2026,MAY,143955,5,2026-05-01
RAJASTHAN,2026,JUN,134004,6,2026-06-01
RAJASTHAN,2026,JUL,116514,7,2026-07-01
SIKKIM,2020,JAN,1050,1,2020-01-01
SIKKIM,2020,FEB,859,2,2020-02-01
SIKKIM,2020,MAR,900,3,2020-03-01
SIKKIM,2020,APR,69,4,2020-04-01
SIKKIM,2020,MAY,154,5,2020-05-01
SIKKIM,2020,JUN,467,6,2020-06-01
SIKKIM,2020,JUL,314,7,2020-07-01
SIKKIM,2020,AUG,359,8,2020-08-01
SIKKIM,2020,SEP,443,9,2020-09-01
SIKKIM,2020,OCT,726,10,2020-10-01
SIKKIM,2020,NOV,924,11,2020-11-01
SIKKIM,2020,DEC,912,12,2020-12-01
SIKKIM,2021,JAN,765,1,2021-01-01
SIKKIM,2021,FEB,1011,2,2021-02-01
SIKKIM,2021,MAR,1076,3,2021-03-01
SIKKIM,2021,APR,807,4,2021-04-01
SIKKIM,2021,MAY,220,5,2021-05-01
SIKKIM,2021,JUN,507,6,2021-06-01
SIKKIM,2021,JUL,964,7,2021-07-01
SIKKIM,2021,AUG,969,8,2021-08-01
SIKKIM,2021,SEP,960,9,2021-09-01
SIKKIM,2021,OCT,868,10,2021-10-01
SIKKIM,2021,NOV,898,11,2021-11-01
SIKKIM,2021,DEC,944,12,2021-12-01
SIKKIM,2022,JAN,743,1,2022-01-01
SIKKIM,2022,FEB,855,2,2022-02-01
SIKKIM,2022,MAR,942,3,2022-03-01
SIKKIM,2022,APR,935,4,2022-04-01
SIKKIM,2022,MAY,971,5,2022-05-01
SIKKIM,2022,JUN,999,6,2022-06-01
SIKKIM,2022,JUL,907,7,2022-07-01
SIKKIM,2022,AUG,880,8,2022-08-01
SIKKIM,2022,SEP,1081,9,2022-09-01
SIKKIM,2022,OCT,734,10,2022-10-01
SIKKIM,2022,NOV,886,11,2022-11-01
SIKKIM,2022,DEC,623,12,2022-12-01
SIKKIM,2023,JAN,936,1,2023-01-01
SIKKIM,2023,FEB,733,2,2023-02-01
SIKKIM,2023,MAR,1051,3,2023-03-01
SIKKIM,2023,APR,952,4,2023-04-01
SIKKIM,2023,MAY,1017,5,2023-05-01
SIKKIM,2023,JUN,1014,6,2023-06-01
SIKKIM,2023,JUL,831,7,2023-07-01
SIKKIM,2023,AUG,966,8,2023-08-01
SIKKIM,2023,SEP,1088,9,2023-09-01
SIKKIM,2023,OCT,801,10,2023-10-01
SIKKIM,2023,NOV,902,11,2023-11-01
SIKKIM,2023,DEC,718,12,2023-12-01
SIKKIM,2024,JAN,982,1,2024-01-01
SIKKIM,2024,FEB,855,2,2024-02-01
SIKKIM,2024,MAR,901,3,2024-03-01
SIKKIM,2024,APR,874,4,2024-04-01
SIKKIM,2024,MAY,1212,5,2024-05-01
SIKKIM,2024,JUN,1059,6,2024-06-01
SIKKIM,2024,JUL,926,7,2024-07-01
SIKKIM,2024,AUG,965,8,2024-08-01
SIKKIM,2024,SEP,992,9,2024-09-01
SIKKIM,2024,OCT,1109,10,2024-10-01
SIKKIM,2024,NOV,915,11,2024-11-01
SIKKIM,2024,DEC,886,12,2024-12-01
SIKKIM,2025,JAN,733,1,2025-01-01
SIKKIM,2025,FEB,885,2,2025-02-01
SIKKIM,2025,MAR,874,3,2025-03-01
SIKKIM,2025,APR,901,4,2025-04-01
SIKKIM,2025,MAY,965,5,2025-05-01
SIKKIM,2025,JUN,813,6,2025-06-01
SIKKIM,2025,JUL,986,7,2025-07-01
SIKKIM,2025,AUG,800,8,2025-08-01
SIKKIM,2025,SEP,906,9,2025-09-01
SIKKIM,2025,OCT,1007,10,2025-10-01
SIKKIM,2025,NOV,984,11,2025-11-01
SIKKIM,2025,DEC,839,12,2025-12-01
SIKKIM,2026,JAN,1168,1,2026-01-01
SIKKIM,2026,FEB,999,2,2026-02-01
SIKKIM,2026,MAR,1117,3,2026-03-01
SIKKIM,2026,APR,1075,4,2026-04-01
SIKKIM,2026,MAY,1104,5,2026-05-01
SIKKIM,2026,JUN,1107,6,2026-06-01
SIKKIM,2026,JUL,903,7,2026-07-01
TAMIL NADU,2020,JAN,173949,1,2020-01-01
TAMIL NADU,2020,FEB,178896,2,2020-02-01
TAMIL NADU,2020,MAR,178102,3,2020-03-01
TAMIL NADU,2020,APR,38,4,2020-04-01
TAMIL NADU,2020,MAY,32843,5,2020-05-01
TAMIL NADU,2020,JUN,110734,6,2020-06-01
TAMIL NADU,2020,JUL,110767,7,2020-07-01
TAMIL NADU,2020,AUG,128764,8,2020-08-01
TAMIL NADU,2020,SEP,170404,9,2020-09-01
TAMIL NADU,2020,OCT,137058,10,2020-10-01
TAMIL NADU,2020,NOV,147662,11,2020-11-01
TAMIL NADU,2020,DEC,123704,12,2020-12-01
TAMIL NADU,2021,JAN,154983,1,2021-01-01
TAMIL NADU,2021,FEB,183356,2,2021-02-01
TAMIL NADU,2021,MAR,177865,3,2021-03-01
TAMIL NADU,2021,APR,136908,4,2021-04-01
TAMIL NADU,2021,MAY,23225,5,2021-05-01
TAMIL NADU,2021,JUN,56518,6,2021-06-01
TAMIL NADU,2021,JUL,153630,7,2021-07-01
TAMIL NADU,2021,AUG,139406,8,2021-08-01
TAMIL NADU,2021,SEP,137141,9,2021-09-01
TAMIL NADU,2021,OCT,108945,10,2021-10-01
TAMIL NADU,2021,NOV,134675,11,2021-11-01
TAMIL NADU,2021,DEC,108555,12,2021-12-01
TAMIL NADU,2022,JAN,155291,1,2022-01-01
TAMIL NADU,2022,FEB,136803,2,2022-02-01
TAMIL NADU,2022,MAR,159018,3,2022-03-01
TAMIL NADU,2022,APR,135601,4,2022-04-01
TAMIL NADU,2022,MAY,132787,5,2022-05-01
TAMIL NADU,2022,JUN,142470,6,2022-06-01
TAMIL NADU,2022,JUL,131973,7,2022-07-01
TAMIL NADU,2022,AUG,152695,8,2022-08-01
TAMIL NADU,2022,SEP,155030,9,2022-09-01
TAMIL NADU,2022,OCT,139466,10,2022-10-01
TAMIL NADU,2022,NOV,151718,11,2022-11-01
TAMIL NADU,2022,DEC,107905,12,2022-12-01
TAMIL NADU,2023,JAN,172755,1,2023-01-01
TAMIL NADU,2023,FEB,150971,2,2023-02-01
TAMIL NADU,2023,MAR,158870,3,2023-03-01
TAMIL NADU,2023,APR,127955,4,2023-04-01
TAMIL NADU,2023,MAY,142654,5,2023-05-01
TAMIL NADU,2023,JUN,159462,6,2023-06-01
TAMIL NADU,2023,JUL,154539,7,2023-07-01
TAMIL NADU,2023,AUG,167309,8,2023-08-01
TAMIL NADU,2023,SEP,151978,9,2023-09-01
TAMIL NADU,2023,OCT,173581,10,2023-10-01
TAMIL NADU,2023,NOV,153140,11,2023-11-01
TAMIL NADU,2023,DEC,112847,12,2023-12-01
TAMIL NADU,2024,JAN,196082,1,2024-01-01
TAMIL NADU,2024,FEB,184737,2,2024-02-01
TAMIL NADU,2024,MAR,164629,3,2024-03-01
TAMIL NADU,2024,APR,159585,4,2024-04-01
TAMIL NADU,2024,MAY,155077,5,2024-05-01
TAMIL NADU,2024,JUN,155977,6,2024-06-01
TAMIL NADU,2024,JUL,179193,7,2024-07-01
TAMIL NADU,2024,AUG,163991,8,2024-08-01
TAMIL NADU,2024,SEP,158247,9,2024-09-01
TAMIL NADU,2024,OCT,154730,10,2024-10-01
TAMIL NADU,2024,NOV,169037,11,2024-11-01
TAMIL NADU,2024,DEC,112198,12,2024-12-01
TAMIL NADU,2025,JAN,209843,1,2025-01-01
TAMIL NADU,2025,FEB,161634,2,2025-02-01
TAMIL NADU,2025,MAR,157286,3,2025-03-01
TAMIL NADU,2025,APR,167032,4,2025-04-01
TAMIL NADU,2025,MAY,146509,5,2025-05-01
TAMIL NADU,2025,JUN,168982,6,2025-06-01
TAMIL NADU,2025,JUL,180297,7,2025-07-01
TAMIL NADU,2025,AUG,168142,8,2025-08-01
TAMIL NADU,2025,SEP,154083,9,2025-09-01
TAMIL NADU,2025,OCT,231186,10,2025-10-01
TAMIL NADU,2025,NOV,197846,11,2025-11-01
TAMIL NADU,2025,DEC,175675,12,2025-12-01
TAMIL NADU,2026,JAN,259451,1,2026-01-01
TAMIL NADU,2026,FEB,236269,2,2026-02-01
TAMIL NADU,2026,MAR,229169,3,2026-03-01
TAMIL NADU,2026,APR,214116,4,2026-04-01
TAMIL NADU,2026,MAY,184387,5,2026-05-01
TAMIL NADU,2026,JUN,237371,6,2026-06-01
TAMIL NADU,2026,JUL,205885,7,2026-07-01
TELANGANA,2020,JAN,88699,1,2020-01-01
TELANGANA,2020,FEB,98123,2,2020-02-01
TELANGANA,2020,MAR,266775,3,2020-03-01
TELANGANA,2020,APR,64,4,2020-04-01
TELANGANA,2020,MAY,11797,5,2020-05-01
TELANGANA,2020,JUN,51207,6,2020-06-01
TELANGANA,2020,JUL,63169,7,2020-07-01
TELANGANA,2020,AUG,58282,8,2020-08-01
TELANGANA,2020,SEP,91829,9,2020-09-01
TELANGANA,2020,OCT,66220,10,2020-10-01
TELANGANA,2020,NOV,90722,11,2020-11-01
TELANGANA,2020,DEC,89778,12,2020-12-01
TELANGANA,2021,JAN,86669,1,2021-01-01
TELANGANA,2021,FEB,90144,2,2021-02-01
TELANGANA,2021,MAR,89429,3,2021-03-01
TELANGANA,2021,APR,67273,4,2021-04-01
TELANGANA,2021,MAY,17686,5,2021-05-01
TELANGANA,2021,JUN,59527,6,2021-06-01
TELANGANA,2021,JUL,80720,7,2021-07-01
TELANGANA,2021,AUG,74198,8,2021-08-01
TELANGANA,2021,SEP,77048,9,2021-09-01
TELANGANA,2021,OCT,65752,10,2021-10-01
TELANGANA,2021,NOV,83974,11,2021-11-01
TELANGANA,2021,DEC,77098,12,2021-12-01
TELANGANA,2022,JAN,72179,1,2022-01-01
TELANGANA,2022,FEB,68606,2,2022-02-01
TELANGANA,2022,MAR,77343,3,2022-03-01
TELANGANA,2022,APR,68910,4,2022-04-01
TELANGANA,2022,MAY,69949,5,2022-05-01
TELANGANA,2022,JUN,75307,6,2022-06-01
TELANGANA,2022,JUL,73464,7,2022-07-01
TELANGANA,2022,AUG,67692,8,2022-08-01
TELANGANA,2022,SEP,77059,9,2022-09-01
TELANGANA,2022,OCT,79484,10,2022-10-01
TELANGANA,2022,NOV,99101,11,2022-11-01
TELANGANA,2022,DEC,78557,12,2022-12-01
TELANGANA,2023,JAN,82453,1,2023-01-01
TELANGANA,2023,FEB,75008,2,2023-02-01
TELANGANA,2023,MAR,78927,3,2023-03-01
TELANGANA,2023,APR,72963,4,2023-04-01
TELANGANA,2023,MAY,74102,5,2023-05-01
TELANGANA,2023,JUN,75839,6,2023-06-01
TELANGANA,2023,JUL,74492,7,2023-07-01
TELANGANA,2023,AUG,83873,8,2023-08-01
TELANGANA,2023,SEP,76792,9,2023-09-01
TELANGANA,2023,OCT,74362,10,2023-10-01
TELANGANA,2023,NOV,92953,11,2023-11-01
TELANGANA,2023,DEC,90493,12,2023-12-01
TELANGANA,2024,JAN,91335,1,2024-01-01
TELANGANA,2024,FEB,88956,2,2024-02-01
TELANGANA,2024,MAR,86738,3,2024-03-01
TELANGANA,2024,APR,74614,4,2024-04-01
TELANGANA,2024,MAY,81836,5,2024-05-01
TELANGANA,2024,JUN,80180,6,2024-06-01
TELANGANA,2024,JUL,91655,7,2024-07-01
TELANGANA,2024,AUG,75449,8,2024-08-01
TELANGANA,2024,SEP,76182,9,2024-09-01
TELANGANA,2024,OCT,86289,10,2024-10-01
TELANGANA,2024,NOV,117023,11,2024-11-01
TELANGANA,2024,DEC,76134,12,2024-12-01
TELANGANA,2025,JAN,88692,1,2025-01-01
TELANGANA,2025,FEB,73804,2,2025-02-01
TELANGANA,2025,MAR,79158,3,2025-03-01
TELANGANA,2025,APR,79115,4,2025-04-01
TELANGANA,2025,MAY,79771,5,2025-05-01
TELANGANA,2025,JUN,79140,6,2025-06-01
TELANGANA,2025,JUL,80018,7,2025-07-01
TELANGANA,2025,AUG,79796,8,2025-08-01
TELANGANA,2025,SEP,76391,9,2025-09-01
TELANGANA,2025,OCT,103012,10,2025-10-01
TELANGANA,2025,NOV,119045,11,2025-11-01
TELANGANA,2025,DEC,93088,12,2025-12-01
TELANGANA,2026,JAN,94874,1,2026-01-01
TELANGANA,2026,FEB,85761,2,2026-02-01
TELANGANA,2026,MAR,92294,3,2026-03-01
TELANGANA,2026,APR,82634,4,2026-04-01
TELANGANA,2026,MAY,100272,5,2026-05-01
TELANGANA,2026,JUN,92981,6,2026-06-01
TELANGANA,2026,JUL,73778,7,2026-07-01
TRIPURA,2020,JAN,5291,1,2020-01-01
TRIPURA,2020,FEB,5362,2,2020-02-01
TRIPURA,2020,MAR,7300,3,2020-03-01
TRIPURA,2020,APR,72,4,2020-04-01
TRIPURA,2020,MAY,1530,5,2020-05-01
TRIPURA,2020,JUN,3489,6,2020-06-01
TRIPURA,2020,JUL,3687,7,2020-07-01
TRIPURA,2020,AUG,4112,8,2020-08-01
TRIPURA,2020,SEP,4433,9,2020-09-01
TRIPURA,2020,OCT,5324,10,2020-10-01
TRIPURA,2020,NOV,5627,11,2020-11-01
TRIPURA,2020,DEC,4871,12,2020-12-01
TRIPURA,2021,JAN,4445,1,2021-01-01
TRIPURA,2021,FEB,4245,2,2021-02-01
TRIPURA,2021,MAR,4722,3,2021-03-01
TRIPURA,2021,APR,3867,4,2021-04-01
TRIPURA,2021,MAY,2677,5,2021-05-01
TRIPURA,2021,JUN,2083,6,2021-06-01
TRIPURA,2021,JUL,3035,7,2021-07-01
TRIPURA,2021,AUG,3647,8,2021-08-01
TRIPURA,2021,SEP,3723,9,2021-09-01
TRIPURA,2021,OCT,4120,10,2021-10-01
TRIPURA,2021,NOV,4969,11,2021-11-01
TRIPURA,2021,DEC,4803,12,2021-12-01
TRIPURA,2022,JAN,4174,1,2022-01-01
TRIPURA,2022,FEB,3748,2,2022-02-01
TRIPURA,2022,MAR,5121,3,2022-03-01
TRIPURA,2022,APR,4122,4,2022-04-01
TRIPURA,2022,MAY,3942,5,2022-05-01
TRIPURA,2022,JUN,4070,6,2022-06-01
TRIPURA,2022,JUL,3920,7,2022-07-01
TRIPURA,2022,AUG,3872,8,2022-08-01
TRIPURA,2022,SEP,5442,9,2022-09-01
TRIPURA,2022,OCT,4673,10,2022-10-01
TRIPURA,2022,NOV,4750,11,2022-11-01
TRIPURA,2022,DEC,4878,12,2022-12-01
TRIPURA,2023,JAN,4073,1,2023-01-01
TRIPURA,2023,FEB,4113,2,2023-02-01
TRIPURA,2023,MAR,4343,3,2023-03-01
TRIPURA,2023,APR,3714,4,2023-04-01
TRIPURA,2023,MAY,4859,5,2023-05-01
TRIPURA,2023,JUN,4102,6,2023-06-01
TRIPURA,2023,JUL,4648,7,2023-07-01
TRIPURA,2023,AUG,4757,8,2023-08-01
TRIPURA,2023,SEP,4612,9,2023-09-01
TRIPURA,2023,OCT,5620,10,2023-10-01
TRIPURA,2023,NOV,6750,11,2023-11-01
TRIPURA,2023,DEC,5107,12,2023-12-01
TRIPURA,2024,JAN,4937,1,2024-01-01
TRIPURA,2024,FEB,5121,2,2024-02-01
TRIPURA,2024,MAR,6331,3,2024-03-01
TRIPURA,2024,APR,4752,4,2024-04-01
TRIPURA,2024,MAY,5251,5,2024-05-01
TRIPURA,2024,JUN,4836,6,2024-06-01
TRIPURA,2024,JUL,5379,7,2024-07-01
TRIPURA,2024,AUG,4066,8,2024-08-01
TRIPURA,2024,SEP,4892,9,2024-09-01
TRIPURA,2024,OCT,7433,10,2024-10-01
TRIPURA,2024,NOV,5945,11,2024-11-01
TRIPURA,2024,DEC,4728,12,2024-12-01
TRIPURA,2025,JAN,4865,1,2025-01-01
TRIPURA,2025,FEB,4763,2,2025-02-01
TRIPURA,2025,MAR,5069,3,2025-03-01
TRIPURA,2025,APR,4305,4,2025-04-01
TRIPURA,2025,MAY,4008,5,2025-05-01
TRIPURA,2025,JUN,4608,6,2025-06-01
TRIPURA,2025,JUL,4325,7,2025-07-01
TRIPURA,2025,AUG,3867,8,2025-08-01
TRIPURA,2025,SEP,3816,9,2025-09-01
TRIPURA,2025,OCT,5874,10,2025-10-01
TRIPURA,2025,NOV,5469,11,2025-11-01
TRIPURA,2025,DEC,5001,12,2025-12-01
TRIPURA,2026,JAN,4824,1,2026-01-01
TRIPURA,2026,FEB,4745,2,2026-02-01
TRIPURA,2026,MAR,4845,3,2026-03-01
TRIPURA,2026,APR,4377,4,2026-04-01
TRIPURA,2026,MAY,4347,5,2026-05-01
TRIPURA,2026,JUN,4620,6,2026-06-01
TRIPURA,2026,JUL,3642,7,2026-07-01
UT OF DNH AND DD,2020,JAN,1849,1,2020-01-01
UT OF DNH AND DD,2020,FEB,363,2,2020-02-01
UT OF DNH AND DD,2020,MAR,2695,3,2020-03-01
UT OF DNH AND DD,2020,APR,757,4,2020-04-01
UT OF DNH AND DD,2020,MAY,50,5,2020-05-01
UT OF DNH AND DD,2020,JUN,263,6,2020-06-01
UT OF DNH AND DD,2020,JUL,665,7,2020-07-01
UT OF DNH AND DD,2020,AUG,1153,8,2020-08-01
UT OF DNH AND DD,2020,SEP,1138,9,2020-09-01
UT OF DNH AND DD,2020,OCT,1176,10,2020-10-01
UT OF DNH AND DD,2020,NOV,1530,11,2020-11-01
